日期(執行日),股票代號,股票名稱,動作,買進價格,賣出價格,買進股數(股),賣出股數(股),個人漲跌幅(%),最大虧損MAE(%),異動金額(元),當下總資產估算(元)
2017-06-30,6111,光聚晶電,🚫 清倉賣出,,119.5,0,185436,-38.96,-38.75,22159699,88638796
2017-07-03,1512,瑞利,🛒 新進買入,12.7,,1710276,0,17.64,0.0,21720509,86882039
2017-07-03,6111,光聚晶電,🛒 新進買入,115.0,,188873,0,-16.85,-31.51,21720509,86882039
2017-07-05,6150,撼訊,🛒 新進買入,32.5,,652141,0,-1.93,-2.2,21194607,84778430
2017-07-13,1512,瑞利,🚫 清倉賣出,,15.0,0,1378059,17.64,0.0,20670886,82683545
2017-07-17,2734,易飛網,🛒 新進買入,26.9,,783977,0,0.35,-8.22,21088996,84355987
2017-07-17,6150,撼訊,🚫 清倉賣出,,32.0,0,659031,-1.93,-2.2,21088996,84355987
2017-07-19,6111,光聚晶電,🚫 清倉賣出,,96.0,0,215978,-16.85,-31.51,20733890,82935562
2017-07-24,3362,先進光,🛒 新進買入,61.3,,340463,0,8.87,0.0,20870442,83481768
2017-07-27,2734,易飛網,🚫 清倉賣出,,27.1,0,783276,0.35,-8.22,21226806,84907226
2017-08-02,1475,業旺,🛒 新進買入,36.3,,600237,0,14.97,0.0,21788614,87154457
2017-08-02,4965,商店街,🛒 新進買入,69.9,,311711,0,-2.82,-8.34,21788614,87154457
2017-08-03,3362,先進光,🚫 清倉賣出,,67.0,0,322637,8.87,0.0,21616694,86466778
2017-08-07,6462,神盾,🛒 新進買入,257.0,,85382,0,9.1,-6.66,21943293,87773175
2017-08-10,1475,業旺,📉 減碼微調,,41.8,0,108333,14.97,0.0,4528335,90566711
2017-08-10,3019,亞光,🛒 新進買入,94.0,,192695,0,11.26,-11.85,18113342,90566711
2017-08-10,4965,商店街,🚫 清倉賣出,,68.2,0,331989,-2.82,-8.34,22641677,90566711
2017-08-10,6165,浪凡,🛒 新進買入,33.0,,548889,0,-21.52,-37.3,18113342,90566711
2017-08-10,6462,神盾,📉 減碼微調,,254.5,0,17793,9.1,-6.66,4528335,90566711
2017-08-10,9935,慶豐富,🛒 新進買入,17.8,,1017603,0,33.74,-0.05,18113342,90566711
2017-08-14,1475,業旺,🚫 清倉賣出,,41.9,0,410556,14.97,0.0,17202336,86011684
2017-08-14,3019,亞光,📈 加碼微調,92.9,,46292,0,11.26,-11.85,4300584,86011684
2017-08-14,6165,浪凡,📈 加碼微調,27.15,,158400,0,-21.52,-37.3,4300584,86011684
2017-08-14,6462,神盾,📈 加碼微調,254.0,,16931,0,9.1,-6.66,4300584,86011684
2017-08-14,9935,慶豐富,📈 加碼微調,18.5,,232464,0,33.74,-0.05,4300584,86011684
2017-08-17,3520,振維,🛒 新進買入,52.0,,405894,0,34.47,0.0,21106518,84426075
2017-08-17,6462,神盾,🚫 清倉賣出,,281.5,0,74978,9.1,-6.66,21106518,84426075
2017-08-18,1526,日馳,🛒 新進買入,29.8,,572371,0,-2.07,-3.4,17056659,85283298
2017-08-18,3019,亞光,📉 減碼微調,,97.0,0,43960,11.26,-11.85,4264164,85283298
2017-08-18,3520,振維,📉 減碼微調,,60.2,0,70833,34.47,0.0,4264164,85283298
2017-08-18,6165,浪凡,📉 減碼微調,,20.95,0,203540,-21.52,-37.3,4264164,85283298
2017-08-18,9935,慶豐富,📉 減碼微調,,22.5,0,189518,33.74,-0.05,4264164,85283298
2017-08-22,1526,日馳,📈 加碼微調,30.8,,159913,0,-2.07,-3.4,4925323,98506462
2017-08-22,3019,亞光,🚫 清倉賣出,,105.0,0,187631,11.26,-11.85,19701292,98506462
2017-08-22,3520,振維,📈 加碼微調,58.4,,84337,0,34.47,0.0,4925323,98506462
2017-08-22,6165,浪凡,🚫 清倉賣出,,26.0,0,757742,-21.52,-37.3,19701292,98506462
2017-08-22,9935,慶豐富,🚫 清倉賣出,,23.9,0,824321,33.74,-0.05,19701292,98506462
2017-08-24,3162,精確,🛒 新進買入,23.0,,1080627,0,25.59,-0.48,24854433,99417734
2017-08-25,1526,日馳,📉 減碼微調,,30.75,0,166662,-2.07,-3.4,5124865,102497304
2017-08-25,3162,精確,📉 減碼微調,,22.85,0,224282,25.59,-0.48,5124865,102497304
2017-08-25,3504,揚明光,🛒 新進買入,70.6,,290360,0,-2.51,-7.55,20499460,102497304
2017-08-25,3520,振維,📉 減碼微調,,70.8,0,72385,34.47,0.0,5124865,102497304
2017-08-25,4721,美琪瑪,🛒 新進買入,91.0,,225268,0,46.31,-1.04,20499460,102497304
2017-08-28,3520,振維,🚫 清倉賣出,,70.2,0,296045,34.47,0.0,20782369,103911846
2017-08-28,5475,德宏,🛒 新進買入,10.9,,1906639,0,-7.25,-7.38,20782369,103911846
2017-08-29,3019,亞光,🛒 新進買入,118.0,,178597,0,9.31,-2.17,21074535,105372677
2017-08-29,3162,精確,🚫 清倉賣出,,29.0,0,726708,25.59,-0.48,21074535,105372677
2017-08-30,1526,日馳,🚫 清倉賣出,,29.3,0,756543,-2.07,-3.4,22166721,110833607
2017-08-30,3019,亞光,📈 加碼微調,120.0,,46180,0,9.31,-2.17,5541680,110833607
2017-08-30,3406,玉晶光,🛒 新進買入,500.0,,55416,0,12.75,-4.95,27708401,110833607
2017-08-30,3504,揚明光,📈 加碼微調,70.6,,78494,0,-2.51,-7.55,5541680,110833607
2017-08-30,4721,美琪瑪,📈 加碼微調,105.0,,52777,0,46.31,-1.04,5541680,110833607
2017-08-30,5475,德宏,🚫 清倉賣出,,10.15,0,2183913,-7.25,-7.38,22166721,110833607
2017-08-31,3019,亞光,📉 減碼微調,,117.0,0,47235,9.31,-2.17,5526563,110531263
2017-08-31,3406,玉晶光,📉 減碼微調,,491.0,0,11255,12.75,-4.95,5526563,110531263
2017-08-31,3504,揚明光,📉 減碼微調,,70.8,0,78058,-2.51,-7.55,5526563,110531263
2017-08-31,4721,美琪瑪,📉 減碼微調,,114.0,0,48478,46.31,-1.04,5526563,110531263
2017-08-31,6120,達運,🛒 新進買入,22.8,,969572,0,0.48,-2.24,22106252,110531263
2017-09-01,3630,新鉅科,🛒 新進買入,60.3,,363671,0,1.42,0.0,21929363,109646818
2017-09-01,6120,達運,🚫 清倉賣出,,23.0,0,953450,0.48,-2.24,21929363,109646818
2017-09-04,3630,新鉅科,🚫 清倉賣出,,61.4,0,365237,1.42,0.0,22425575,112127877
2017-09-04,4974,亞泰,🛒 新進買入,64.0,,350399,0,-4.75,-12.39,22425575,112127877
2017-09-06,3504,揚明光,🚫 清倉賣出,,69.1,0,343316,-2.51,-7.55,23723154,118615770
2017-09-06,3630,新鉅科,🛒 新進買入,61.9,,383249,0,-15.52,-20.31,23723154,118615770
2017-09-06,4721,美琪瑪,🚫 清倉賣出,,132.0,0,179720,46.31,-1.04,23723154,118615770
2017-09-06,6120,達運,🛒 新進買入,27.35,,867391,0,11.81,0.0,23723154,118615770
2017-09-08,2374,佳能,🛒 新進買入,24.3,,1009038,0,0.42,-1.49,24519630,122598154
2017-09-08,3019,亞光,🚫 清倉賣出,,129.5,0,189340,9.31,-2.17,24519630,122598154
2017-09-11,2374,佳能,🚫 清倉賣出,,24.5,0,934170,0.42,-1.49,22887180,114435904
2017-09-11,3406,玉晶光,🚫 清倉賣出,,566.0,0,40436,12.75,-4.95,22887180,114435904
2017-09-11,5457,宣德,🛒 新進買入,51.0,,448768,0,7.42,-2.6,22887180,114435904
2017-09-11,6180,橘子,🛒 新進買入,65.4,,349956,0,22.15,-3.72,22887180,114435904
2017-09-12,4721,美琪瑪,🛒 新進買入,142.0,,172112,0,1.36,-20.11,24439980,122199900
2017-09-12,6120,達運,🚫 清倉賣出,,30.7,0,796090,11.81,0.0,24439980,122199900
2017-09-14,4974,亞泰,🚫 清倉賣出,,61.2,0,377723,-4.75,-12.39,23116672,115583360
2017-09-14,6243,迅杰,🛒 新進買入,19.1,,1210296,0,-6.65,-9.47,23116672,115583360
2017-09-18,1465,偉全,🛒 新進買入,18.05,,1290282,0,-3.43,-3.92,23289590,116447952
2017-09-18,6243,迅杰,🚫 清倉賣出,,17.9,0,1301094,-6.65,-9.47,23289590,116447952
2017-09-21,1465,偉全,📈 加碼微調,18.5,,322900,0,-3.43,-3.92,5973661,119473222
2017-09-21,3518,柏騰,🛒 新進買入,39.0,,765853,0,10.2,-12.48,29868305,119473222
2017-09-21,3630,新鉅科,📈 加碼微調,53.7,,111241,0,-15.52,-20.31,5973661,119473222
2017-09-21,4721,美琪瑪,📈 加碼微調,136.0,,43923,0,1.36,-20.11,5973661,119473222
2017-09-21,5457,宣德,🚫 清倉賣出,,55.0,0,434448,7.42,-2.6,23894644,119473222
2017-09-21,6180,橘子,🚫 清倉賣出,,80.2,0,297938,22.15,-3.72,23894644,119473222
2017-09-22,4721,美琪瑪,🚫 清倉賣出,,144.5,0,212005,1.36,-20.11,30634745,122538980
2017-09-22,4907,富宇,🛒 新進買入,36.3,,843932,0,-5.61,-7.48,30634745,122538980
2017-09-25,3630,新鉅科,🚫 清倉賣出,,52.5,0,620152,-15.52,-20.31,32557994,130231978
2017-09-28,1465,偉全,🚫 清倉賣出,,17.5,0,1696502,-3.43,-3.92,29688789,118755159
2017-10-02,3518,柏騰,🚫 清倉賣出,,43.15,0,733024,10.2,-12.48,31630016,126520066
2017-10-11,4907,富宇,🚫 清倉賣出,,34.4,0,936256,-5.61,-7.48,32207228,128828915
2017-10-13,3232,昱捷,🛒 新進買入,38.5,,819221,0,9.95,0.0,31540040,126160160
2017-10-25,3232,昱捷,🚫 清倉賣出,,42.5,0,779118,9.95,0.0,33112547,132450191
2017-11-02,1526,日馳,🛒 新進買入,48.7,,663755,0,-7.96,-7.13,32324894,129299578
2017-11-02,3317,尼克森,🛒 新進買入,39.5,,818351,0,0.49,-13.71,32324894,129299578
2017-11-02,3508,位速,🛒 新進買入,41.8,,773322,0,-9.45,-8.54,32324894,129299578
2017-11-02,4943,康控-KY,🛒 新進買入,348.0,,92887,0,9.34,-1.34,32324894,129299578
2017-11-10,1515,力山,🛒 新進買入,71.1,,466399,0,-4.88,-12.84,33160971,132643885
2017-11-10,1526,日馳,🚫 清倉賣出,,45.0,0,736910,-7.96,-7.13,33160971,132643885
2017-11-13,1515,力山,📉 減碼微調,,69.1,0,90332,-4.88,-12.84,6241973,124839469
2017-11-13,2405,輔信,🛒 新進買入,16.45,,1517805,0,13.53,-2.48,24967893,124839469
2017-11-13,3317,尼克森,📉 減碼微調,,36.9,0,169159,0.49,-13.71,6241973,124839469
2017-11-13,3508,位速,📉 減碼微調,,38.25,0,163188,-9.45,-8.54,6241973,124839469
2017-11-13,4943,康控-KY,📉 減碼微調,,375.0,0,16645,9.34,-1.34,6241973,124839469
2017-11-14,1515,力山,📈 加碼微調,65.5,,96199,0,-4.88,-12.84,6301063,126021277
2017-11-14,2405,輔信,📈 加碼微調,16.3,,386568,0,13.53,-2.48,6301063,126021277
2017-11-14,3317,尼克森,📈 加碼微調,36.2,,174062,0,0.49,-13.71,6301063,126021277
2017-11-14,3508,位速,🚫 清倉賣出,,38.0,0,663269,-9.45,-8.54,25204255,126021277
2017-11-14,4943,康控-KY,🚫 清倉賣出,,382.0,0,65979,9.34,-1.34,25204255,126021277
2017-11-17,3317,尼克森,🚫 清倉賣出,,39.85,0,757796,0.49,-13.71,30198195,120792783
2017-11-20,6242,立康,🛒 新進買入,68.5,,446847,0,0.48,-2.97,30609061,122436247
2017-11-22,1515,力山,🚫 清倉賣出,,67.9,0,473344,-4.88,-12.84,32140063,128560255
2017-11-23,2405,輔信,🚫 清倉賣出,,18.75,0,1768944,13.53,-2.48,33167708,132670833
2017-11-23,8924,大田,🛒 新進買入,35.85,,925180,0,9.75,0.0,33167708,132670833
2017-11-24,6180,橘子,🛒 新進買入,108.5,,302837,0,3.74,-6.04,32857838,131431354
2017-11-28,3051,力特,🛒 新進買入,5.65,,4591421,0,0.49,-0.76,25941529,129707647
2017-11-28,3317,尼克森,🛒 新進買入,42.45,,611107,0,-3.09,-12.17,25941529,129707647
2017-11-28,6180,橘子,📉 減碼微調,,114.5,0,56640,3.74,-6.04,6485382,129707647
2017-11-28,6242,立康,📉 減碼微調,,67.1,0,96652,0.48,-2.97,6485382,129707647
2017-11-28,8924,大田,📉 減碼微調,,36.5,0,177681,9.75,0.0,6485382,129707647
2017-11-30,3518,柏騰,🛒 新進買入,44.15,,608921,0,-19.8,-21.1,26883862,134419313
2017-11-30,6242,立康,🚫 清倉賣出,,69.1,0,389057,0.48,-2.97,26883862,134419313
2017-12-04,3051,力特,🚫 清倉賣出,,5.7,0,4670214,0.49,-0.76,26620224,133101122
2017-12-04,3645,達邁,🛒 新進買入,63.0,,422543,0,13.68,0.0,26620224,133101122
2017-12-05,2405,輔信,🛒 新進買入,21.75,,1243847,0,1.67,-17.05,27053682,135268413
2017-12-05,8924,大田,🚫 清倉賣出,,39.5,0,684903,9.75,0.0,27053682,135268413
2017-12-06,5457,宣德,🛒 新進買入,53.9,,516658,0,11.25,-4.5,27847893,139239466
2017-12-06,6180,橘子,🚫 清倉賣出,,113.0,0,246441,3.74,-6.04,27847893,139239466
2017-12-08,3317,尼克森,🚫 清倉賣出,,41.3,0,616461,-3.09,-12.17,25459852,127299263
2017-12-08,3354,律勝,🛒 新進買入,29.0,,877925,0,8.19,-0.05,25459852,127299263
2017-12-12,2405,輔信,📈 加碼微調,20.8,,305855,0,1.67,-17.05,6361787,127235750
2017-12-12,3354,律勝,📈 加碼微調,34.0,,187111,0,8.19,-0.05,6361787,127235750
2017-12-12,3518,柏騰,🚫 清倉賣出,,35.55,0,715812,-19.8,-21.1,25447150,127235750
2017-12-12,3645,達邁,📈 加碼微調,72.0,,88358,0,13.68,0.0,6361787,127235750
2017-12-12,5457,宣德,📈 加碼微調,55.8,,114010,0,11.25,-4.5,6361787,127235750
2017-12-14,3645,達邁,🚫 清倉賣出,,71.9,0,467253,13.68,0.0,33595517,134382070
2017-12-15,2405,輔信,🚫 清倉賣出,,22.2,0,1501131,1.67,-17.05,33325111,133300447
2017-12-18,5457,宣德,🚫 清倉賣出,,60.2,0,560422,11.25,-4.5,33737425,134949702
2017-12-19,3354,律勝,🚫 清倉賣出,,31.5,0,1082468,8.19,-0.05,34097761,136391046
2017-12-22,8287,英格爾,🛒 新進買入,7.12,,4841984,0,9.12,-4.54,34474930,137899720
2017-12-29,6554,冠科-KY,🛒 新進買入,69.8,,493504,0,1.32,-1.19,34446637,137786551
2018-01-04,8287,英格爾,🚫 清倉賣出,,7.8,0,4445456,9.12,-4.54,34674557,138698229
2018-01-12,3508,位速,🛒 新進買入,52.3,,674281,0,4.56,-0.05,35264917,141059670
2018-01-16,6554,冠科-KY,🚫 清倉賣出,,71.0,0,497756,1.32,-1.19,35340734,141362939
2018-01-18,2033,佳大,🛒 新進買入,13.2,,2689646,0,-10.2,-11.78,35503330,142013322
2018-01-23,6150,撼訊,🛒 新進買入,133.0,,266889,0,27.69,0.0,35496238,141984954
2018-01-24,3508,位速,🚫 清倉賣出,,54.9,0,643412,4.56,-0.05,35323362,141293449
2018-01-30,2033,佳大,🚫 清倉賣出,,11.9,0,3080207,-10.2,-11.78,36654471,146617885
2018-02-02,6150,撼訊,🚫 清倉賣出,,170.5,0,218788,27.69,0.0,37303356,149213427
2018-03-01,2388,威盛,🛒 新進買入,19.4,,1921248,0,33.49,0.0,37272219,149088876
2018-03-01,2434,統懋,🛒 新進買入,18.15,,2053565,0,5.64,0.0,37272219,149088876
2018-03-02,2388,威盛,📉 減碼微調,,22.2,0,335785,33.49,0.0,7454443,149088876
2018-03-02,2434,統懋,📉 減碼微調,,18.75,0,397570,5.64,0.0,7454443,149088876
2018-03-02,5386,青雲,🛒 新進買入,74.7,,399167,0,46.01,0.0,29817775,149088876
2018-03-02,6150,撼訊,🛒 新進買入,268.5,,111053,0,0.72,-7.87,29817775,149088876
2018-03-02,6237,驊訊,🛒 新進買入,35.25,,845894,0,11.19,-5.29,29817775,149088876
2018-03-06,2425,承啟,🛒 新進買入,36.15,,913840,0,-16.79,-20.09,33035348,165176744
2018-03-06,2434,統懋,🚫 清倉賣出,,19.25,0,1716122,5.64,0.0,33035348,165176744
2018-03-07,5281,大峽谷-KY,🛒 新進買入,76.0,,440650,0,6.94,0.0,33489451,167447257
2018-03-07,5386,青雲,🚫 清倉賣出,,109.5,0,305839,46.01,0.0,33489451,167447257
2018-03-08,2465,麗臺,🛒 新進買入,35.9,,965557,0,-27.86,-28.17,34663523,173317616
2018-03-08,5281,大峽谷-KY,🚫 清倉賣出,,81.6,0,424798,6.94,0.0,34663523,173317616
2018-03-13,2388,威盛,🚫 清倉賣出,,26.0,0,1258395,33.49,0.0,32718280,163591400
2018-03-13,5281,大峽谷-KY,🛒 新進買入,78.0,,419465,0,7.27,0.0,32718280,163591400
2018-03-14,3228,金麗科,🛒 新進買入,36.8,,857385,0,23.15,-3.04,31551793,157758969
2018-03-14,6150,撼訊,🚫 清倉賣出,,271.5,0,116212,0.72,-7.87,31551793,157758969
2018-03-14,6237,驊訊,🚫 清倉賣出,,39.35,0,801824,11.19,-5.29,31551793,157758969
2018-03-14,6499,益安,🛒 新進買入,145.5,,216850,0,19.8,0.0,31551793,157758969
2018-03-16,2425,承啟,🚫 清倉賣出,,30.2,0,1148752,-16.79,-20.09,34692335,173461675
2018-03-16,6472,保瑞,🛒 新進買入,66.4,,522474,0,8.76,-2.15,34692335,173461675
2018-03-19,2465,麗臺,📈 加碼微調,20.2,,412663,0,-17.64,-19.41,8335812,166716246
2018-03-19,3228,金麗科,📈 加碼微調,34.6,,240919,0,23.15,-3.04,8335812,166716246
2018-03-19,5281,大峽谷-KY,🚫 清倉賣出,,84.0,0,396943,7.27,0.0,33343249,166716246
2018-03-19,6472,保瑞,📈 加碼微調,65.8,,126684,0,8.76,-2.15,8335812,166716246
2018-03-19,6499,益安,📈 加碼微調,145.0,,57488,0,19.8,0.0,8335812,166716246
2018-03-20,2465,麗臺,🚫 清倉賣出,,22.2,0,1826800,-17.64,-19.41,40554963,162219852
2018-03-20,8093,保銳,🛒 新進買入,16.3,,2488034,0,23.44,0.0,40554963,162219852
2018-03-21,4807,日成-KY,🛒 新進買入,82.7,,523416,0,2.74,-2.34,43286528,173146114
2018-03-21,8093,保銳,🚫 清倉賣出,,20.2,0,2142897,23.44,0.0,43286528,173146114
2018-03-22,3228,金麗科,🚫 清倉賣出,,45.5,0,1024012,23.15,-3.04,46592579,186370316
2018-03-22,4807,日成-KY,🚫 清倉賣出,,85.3,0,546220,2.74,-2.34,46592579,186370316
2018-03-22,5386,青雲,🛒 新進買入,69.5,,670396,0,3.19,-1.49,46592579,186370316
2018-03-22,8201,無敵,🛒 新進買入,17.7,,2632349,0,-3.21,-9.65,46592579,186370316
2018-03-23,6118,建達,🛒 新進買入,15.7,,3150945,0,10.39,-5.78,49469844,197879379
2018-03-23,6472,保瑞,🚫 清倉賣出,,72.5,0,682342,8.76,-2.15,49469844,197879379
2018-03-26,4303,信立,🛒 新進買入,209.5,,185880,0,-9.67,-9.35,38941911,194709558
2018-03-26,5386,青雲,🚫 清倉賣出,,72.0,0,676074,3.19,-1.49,48677389,194709558
2018-03-26,5410,國眾,🛒 新進買入,19.15,,2033520,0,1.95,-2.92,38941911,194709558
2018-03-26,6118,建達,📉 減碼微調,,16.6,0,586474,10.39,-5.78,9735477,194709558
2018-03-26,6499,益安,📉 減碼微調,,150.0,0,64903,19.8,0.0,9735477,194709558
2018-03-26,8201,無敵,📉 減碼微調,,16.55,0,588246,-3.21,-9.65,9735477,194709558
2018-03-28,4303,信立,🚫 清倉賣出,,190.0,0,200776,-9.67,-9.35,38147551,190737758
2018-03-28,5410,國眾,📈 加碼微調,19.15,,498009,0,1.95,-2.92,9536887,190737758
2018-03-28,6118,建達,📈 加碼微調,16.35,,583295,0,10.39,-5.78,9536887,190737758
2018-03-28,6499,益安,📈 加碼微調,164.0,,58151,0,19.8,0.0,9536887,190737758
2018-03-28,8201,無敵,📈 加碼微調,16.05,,594198,0,-3.21,-9.65,9536887,190737758
2018-03-29,4303,信立,🛒 新進買入,191.0,,249111,0,-2.48,-4.76,47580335,190321341
2018-03-29,6499,益安,🚫 清倉賣出,,175.0,0,271887,19.8,0.0,47580335,190321341
2018-03-30,4144,康聯-KY,🛒 新進買入,48.0,,1025566,0,-5.58,-13.58,49227168,196908675
2018-03-30,4303,信立,🚫 清倉賣出,,187.0,0,263246,-2.48,-4.76,49227168,196908675
2018-03-30,5281,大峽谷-KY,🛒 新進買入,118.0,,417179,0,0.03,-12.75,49227168,196908675
2018-03-30,8201,無敵,🚫 清倉賣出,,17.2,0,2862044,-3.21,-9.65,49227168,196908675
2018-03-31,4144,康聯-KY,📉 減碼微調,,46.35,0,211194,-5.58,-13.58,9788872,195777456
2018-03-31,5281,大峽谷-KY,📉 減碼微調,,113.5,0,86245,0.03,-12.75,9788872,195777456
2018-03-31,5410,國眾,📉 減碼微調,,18.7,0,523469,1.95,-2.92,9788872,195777456
2018-03-31,6118,建達,📉 減碼微調,,16.4,0,596882,10.39,-5.78,9788872,195777456
2018-03-31,6533,晶心科,🛒 新進買入,177.0,,221217,0,6.08,-3.44,39155491,195777456
2018-04-09,5410,國眾,🚫 清倉賣出,,19.6,0,2115938,1.95,-2.92,41472388,207361940
2018-04-09,6240,松崗,🛒 新進買入,81.1,,511373,0,-4.2,-3.87,41472388,207361940
2018-04-10,6101,寬魚國際,🛒 新進買入,77.8,,531844,0,2.04,-2.36,41377511,206887559
2018-04-10,6240,松崗,🚫 清倉賣出,,78.0,0,530480,-4.2,-3.87,41377511,206887559
2018-04-11,2013,中鋼構,🛒 新進買入,35.95,,1110357,0,2.51,-8.39,39917338,199586693
2018-04-11,6118,建達,🚫 清倉賣出,,17.4,0,2294099,10.39,-5.78,39917338,199586693
2018-04-13,1514,亞力,🛒 新進買入,17.35,,2271640,0,-8.15,-7.82,39412963,197064816
2018-04-13,4144,康聯-KY,🚫 清倉賣出,,45.5,0,866218,-5.58,-13.58,39412963,197064816
2018-04-13,5281,大峽谷-KY,🚫 清倉賣出,,118.5,0,332598,0.03,-12.75,39412963,197064816
2018-04-13,6523,達爾膚,🛒 新進買入,147.5,,267206,0,-4.45,-5.13,39412963,197064816
2018-04-16,1514,亞力,📈 加碼微調,16.7,,603893,0,-8.15,-7.82,10085014,201700291
2018-04-16,2013,中鋼構,📈 加碼微調,36.5,,276301,0,2.51,-8.39,10085014,201700291
2018-04-16,6101,寬魚國際,📈 加碼微調,82.5,,122242,0,2.04,-2.36,10085014,201700291
2018-04-16,6523,達爾膚,🚫 清倉賣出,,141.5,0,285088,-4.45,-5.13,40340058,201700291
2018-04-16,6533,晶心科,🚫 清倉賣出,,188.5,0,214005,6.08,-3.44,40340058,201700291
2018-04-16,9958,世紀鋼,🛒 新進買入,87.0,,579598,0,-3.83,-15.33,50425072,201700291
2018-04-18,2208,台船,🛒 新進買入,24.15,,2041596,0,-7.41,-11.22,49304558,197218235
2018-04-18,6101,寬魚國際,🚫 清倉賣出,,79.7,0,618626,2.04,-2.36,49304558,197218235
2018-04-20,1514,亞力,📉 減碼微調,,17.5,0,560211,-8.15,-7.82,9803704,196074099
2018-04-20,2013,中鋼構,📉 減碼微調,,35.5,0,276160,2.51,-8.39,9803704,196074099
2018-04-20,2208,台船,📉 減碼微調,,25.8,0,379988,-7.41,-11.22,9803704,196074099
2018-04-20,2323,中環,🛒 新進買入,6.38,,6146523,0,-7.73,-10.07,39214819,196074099
2018-04-20,9958,世紀鋼,📉 減碼微調,,83.2,0,117832,-3.83,-15.33,9803704,196074099
2018-04-25,1514,亞力,🚫 清倉賣出,,16.0,0,2418297,-8.15,-7.82,38692759,193463799
2018-04-25,6284,佳邦,🛒 新進買入,41.0,,943725,0,4.46,0.0,38692759,193463799
2018-04-26,2013,中鋼構,🚫 清倉賣出,,37.0,0,1012367,2.51,-8.39,37457611,187288058
2018-04-26,6150,撼訊,🛒 新進買入,175.0,,214043,0,-6.09,-13.18,37457611,187288058
2018-04-26,6492,生華科,🛒 新進買入,115.0,,325718,0,-6.46,-7.87,37457611,187288058
2018-04-26,9958,世紀鋼,🚫 清倉賣出,,84.0,0,445923,-3.83,-15.33,37457611,187288058
2018-04-30,2208,台船,🚫 清倉賣出,,22.45,0,1633988,-7.41,-11.22,36683045,183415225
2018-04-30,3628,盈正,🛒 新進買入,53.5,,685664,0,9.1,-0.23,36683045,183415225
2018-04-30,4545,銘鈺,🛒 新進買入,37.35,,982143,0,6.41,0.0,36683045,183415225
2018-04-30,6118,建達,🛒 新進買入,10.5,,3493623,0,5.77,0.0,36683045,183415225
2018-04-30,6284,佳邦,🚫 清倉賣出,,43.0,0,853094,4.46,0.0,36683045,183415225
2018-04-30,6492,生華科,🚫 清倉賣出,,108.0,0,339657,-6.46,-7.87,36683045,183415225
2018-05-02,3105,穩懋,🛒 新進買入,226.0,,171368,0,19.0,0.0,38729384,193646923
2018-05-02,6118,建達,🚫 清倉賣出,,11.15,0,3473487,5.77,0.0,38729384,193646923
2018-05-03,2323,中環,🚫 清倉賣出,,5.91,0,6517545,-7.73,-10.07,38518695,192593475
2018-05-03,5481,新華,🛒 新進買入,21.6,,1783272,0,2.83,-8.38,38518695,192593475
