股票代號,股票名稱,買進日期,賣出日期,買進價格,賣出價格,個人漲跌幅(%),同期大盤漲跌幅(%),最大虧損MAE(%),RSI_14,乖離率20MA(%),外資買賣超(股),投信買賣超(股),散戶融資增減(張),營收年增率(%)
1568,倉佑,2022-05-31,2022-06-13,,,6.78,-4.34,-3.51,89.14,21.349999999999998,-377000.0,0.0,0.0,-16.49
8068,全達,2022-06-13,2022-06-15,,,8.0,-0.43,0.0,88.54,16.33,0.0,0.0,0.0,77.31
4402,郡都開發,2022-06-15,2022-06-17,,,-5.03,-2.04,-10.9,94.13,35.27,108000.0,0.0,0.0,-15.07
2364,倫飛,2022-06-13,2022-06-21,,,-14.16,-1.8,-16.38,80.39,25.759999999999998,3000.0,0.0,0.0,-13.02
8097,常珵,2022-06-09,2022-06-21,,,-4.18,-5.05,-7.15,75.11,22.88,-1023047.0,0.0,0.0,601.69
2745,五福,2022-06-10,2022-06-22,,,-5.4,-6.35,-9.17,75.28,23.16,37000.0,0.0,0.0,-35.87
5258,虹堡,2022-06-09,2022-06-23,,,-4.63,-8.03,-14.12,91.53,38.76,-826069.0,0.0,0.0,48.54
4402,郡都開發,2022-06-21,2022-06-27,,,18.49,-0.59,0.0,65.93,2.7,393000.0,0.0,0.0,-15.07
3494,誠研,2022-06-21,2022-06-29,,,13.44,-2.11,0.0,63.37,6.74,0.0,0.0,0.0,71.05
3252,海灣,2022-06-17,2022-07-01,,,10.11,-7.09,-5.11,76.41,23.7,-122000.0,0.0,0.0,64.59
4911,德英,2022-06-27,2022-07-06,,,-15.06,-8.82,-19.34,83.6,47.03,1000.0,0.0,0.0,160.04
8097,常珵,2022-07-06,2022-07-07,,,-3.74,2.57,-5.82,35.85,-7.59,231000.0,0.0,0.0,2572.94
8222,寶一,2022-06-28,2022-07-12,,,-2.29,-8.29,-14.09,80.0,24.81,645000.0,0.0,0.0,55.53
3205,佰研,2022-07-01,2022-07-15,,,27.32,2.69,-10.84,90.74,49.71,-46000.0,0.0,0.0,-5.93
3508,位速,2022-07-04,2022-07-18,,,17.34,4.46,-1.75,65.13,13.51,591000.0,0.0,0.0,-16.09
8097,常珵,2022-07-15,2022-07-18,,,0.15,1.17,-1.14,48.25,-1.73,-39000.0,0.0,0.0,522.98
3228,金麗科,2022-07-07,2022-07-19,,,40.38,2.99,0.0,14.64,-35.370000000000005,111100.0,-252000.0,0.0,-62.68
3675,德微,2022-07-06,2022-07-21,,,12.06,7.53,-10.76,13.95,-31.669999999999998,413000.0,-449000.0,0.0,12.03
6143,振曜,2022-07-18,2022-07-25,,,3.38,1.67,-0.05,35.54,-5.3100000000000005,182000.0,-80000.0,0.0,5.6
6796,晉弘,2022-07-18,2022-07-28,,,37.24,1.72,0.0,79.85,27.66,83993.0,0.0,0.0,14.32
3362,先進光,2022-07-26,2022-08-09,,,3.4,2.2,-4.49,80.74,26.179999999999996,391000.0,0.0,0.0,9.15
6133,金橋,2022-07-26,2022-08-09,,,17.18,2.2,-2.35,87.33,44.61,4830000.0,0.0,0.0,65.35
2305,全友,2022-07-27,2022-08-11,,,14.51,2.44,-2.54,85.91,43.72,4579000.0,0.0,0.0,-7.24
2380,虹光,2022-08-09,2022-08-12,,,7.33,1.74,0.0,76.53,11.55,-41000.0,0.0,0.0,-15.82
2388,威盛,2022-08-01,2022-08-15,,,12.29,3.24,-4.16,78.86,23.5,3546950.0,0.0,0.0,20.32
9912,偉聯,2022-08-10,2022-08-22,,,-11.73,2.2,-9.01,86.53,40.239999999999995,-15000.0,0.0,0.0,3.72
6512,啟發電,2022-08-11,2022-08-23,,,-9.19,-0.6,-7.46,88.31,31.39,-8000.0,0.0,0.0,62.17
3432,台端,2022-08-15,2022-08-25,,,-8.87,-1.28,-10.0,94.1,42.699999999999996,-319000.0,0.0,0.0,72.66
2364,倫飛,2022-08-23,2022-08-26,,,8.97,1.29,-5.17,87.26,53.1,149051.0,0.0,0.0,3.57
8097,常珵,2022-08-16,2022-08-26,,,12.71,-0.79,0.0,56.0,-0.47000000000000003,0.0,0.0,0.0,417.89
6461,益得,2022-08-26,2022-08-29,,,-3.32,-2.3,-1.76,67.31,15.85,481000.0,0.0,0.0,-85.81
3520,振維,2022-08-29,2022-08-30,,,5.32,0.19,0.0,80.43,25.569999999999997,-2112920.0,0.0,0.0,65.4
6643,M31,2022-08-19,2022-08-30,,,-6.39,-2.85,-7.21,80.87,24.11,252000.0,-21000.0,0.0,27.77
4768,晶呈科技,2022-08-30,2022-08-31,,,0.19,0.95,0.0,81.69,24.88,-280000.0,4000.0,0.0,110.95
1539,巨庭,2022-08-25,2022-09-02,,,0.52,-3.44,-7.88,80.36,30.159999999999997,-596000.0,0.0,0.0,-26.28
6472,保瑞,2022-08-23,2022-09-06,,,2.92,-2.65,0.0,93.98,24.279999999999998,543744.0,270000.0,0.0,29.45
4768,晶呈科技,2022-09-06,2022-09-12,,,10.61,0.93,0.0,81.09,21.15,7000.0,0.0,0.0,110.95
8478,東哥,2022-08-26,2022-09-12,,,-10.03,-2.99,-18.43,81.48,30.91,364041.0,-231000.0,0.0,19.22
2230,泰茂,2022-09-12,2022-09-13,,,4.22,0.59,-3.48,65.85,9.27,379000.0,0.0,0.0,0.49
4770,上品,2022-08-31,2022-09-13,,,-3.19,-1.26,-3.52,91.96,27.089999999999996,1063756.0,-198000.0,0.0,58.99
4743,合一,2022-08-30,2022-09-15,,,1.85,-1.67,-6.98,95.95,45.47,2277429.0,0.0,0.0,-46.88
6666,羅麗芬-KY,2022-09-13,2022-09-15,,,5.16,-1.35,0.0,68.64,5.0200000000000005,-8000.0,0.0,0.0,3.1
6683,雍智科技,2022-09-12,2022-09-19,,,-0.84,-2.42,-7.16,63.67,5.140000000000001,-20000.0,-15000.0,0.0,8.67
4168,醣聯,2022-09-12,2022-09-22,,,-5.62,-3.37,-11.81,83.99,27.889999999999997,996406.0,0.0,0.0,-22.41
3373,熱映,2022-09-13,2022-09-23,,,2.75,-5.05,-8.82,76.34,18.279999999999998,90000.0,0.0,0.0,0.33
2364,倫飛,2022-09-15,2022-09-27,,,-4.7,-5.73,-8.82,31.61,-30.36,479000.0,0.0,0.0,8.05
3205,佰研,2022-09-15,2022-09-27,,,-23.98,-5.73,-23.8,41.26,-6.950000000000001,546000.0,0.0,0.0,-12.4
2364,倫飛,2022-10-13,2022-10-14,,,-5.68,2.48,-19.68,49.54,-6.76,-65000.0,0.0,0.0,-27.73
3228,金麗科,2022-10-13,2022-10-14,,,-4.47,2.48,-15.91,13.71,-28.82,-134706.0,-281000.0,0.0,-26.91
3228,金麗科,2022-10-27,2022-11-02,,,24.18,1.34,0.0,17.55,-39.26,-104318.0,-101000.0,0.0,-26.91
3272,東碩,2022-11-09,2022-11-23,,,-0.39,7.11,-7.89,65.12,19.16,-22000.0,0.0,0.0,134.59
8033,雷虎,2022-11-11,2022-11-23,,,25.08,4.29,-5.22,82.55,43.85,2472999.0,1000.0,0.0,-10.48
3228,金麗科,2022-11-10,2022-11-24,,,16.3,9.48,-2.84,48.93,11.25,-38970.0,0.0,0.0,-26.91
6556,勝品,2022-11-14,2022-11-24,,,-0.39,4.3,0.0,81.55,30.959999999999997,-10000.0,0.0,0.0,12.14
6472,保瑞,2022-11-22,2022-12-06,,,6.88,1.28,-3.64,96.31,28.16,1004664.0,-688000.0,0.0,381.52
1795,美時,2022-12-01,2022-12-15,,,4.06,-1.7,-2.28,86.97,27.82,3735639.0,-1961000.0,0.0,-4.48
1810,和成,2022-12-01,2022-12-15,,,-4.72,-1.7,-7.03,83.41,38.41,-1919640.0,0.0,0.0,-16.19
8222,寶一,2022-12-05,2022-12-19,,,0.69,-3.5,-9.54,86.82,31.680000000000003,3798950.0,0.0,0.0,19.91
4979,華星光,2022-12-08,2022-12-22,,,-5.02,-0.6,-12.97,77.97,22.54,1546000.0,-1005000.0,0.0,116.84
1342,八貫,2022-12-13,2022-12-27,,,-4.36,-1.18,-11.27,83.99,33.81,358000.0,0.0,0.0,35.76
3228,金麗科,2022-12-20,2022-12-30,,,-4.73,-0.23,-8.99,50.42,-0.8,15000.0,0.0,0.0,-4.53
1701,中化,2022-12-21,2023-01-03,,,8.29,-0.07,0.0,77.78,19.56,-3447000.0,23000.0,0.0,6.77
3693,營邦,2022-12-20,2023-01-04,,,-10.86,0.21,-10.55,83.63,30.520000000000003,246000.0,0.0,0.0,132.27
4747,強生,2022-12-29,2023-01-11,,,-14.68,4.73,-16.93,72.0,25.64,-1000.0,0.0,0.0,26.49
5340,建榮,2023-01-12,2023-02-03,,,10.37,5.91,-0.05,88.86,38.65,39000.0,0.0,0.0,17.39
6612,奈米醫材,2023-02-07,2023-02-17,,,4.2,0.51,-1.97,89.78,30.36,-87000.0,0.0,0.0,28.46
2482,連宇,2023-02-09,2023-02-23,,,15.85,0.11,-2.44,93.0,36.76,-1683089.0,0.0,0.0,94.82
8227,巨有科技,2023-02-15,2023-03-01,,,28.77,1.07,0.0,93.07,39.07,498900.0,0.0,0.0,8.57
2719,燦星旅,2023-03-01,2023-03-02,,,-4.34,0.0,-5.99,75.99,38.47,-14500.0,0.0,0.0,2909.86
6472,保瑞,2023-02-16,2023-03-06,,,12.82,1.37,0.0,65.43,7.03,467414.0,-190000.0,0.0,400.41
6791,虎門科技,2023-03-06,2023-03-07,,,-3.89,0.6,-1.63,96.35,42.74,0.0,0.0,0.0,22.62
2453,凌群,2023-02-20,2023-03-08,,,17.18,1.72,-2.31,99.13,40.42,-306500.0,0.0,0.0,0.01
6874,倍力,2023-03-02,2023-03-09,,,21.79,1.1,0.0,83.82,49.27,60000.0,0.0,0.0,218.63
8940,新天地,2023-03-01,2023-03-09,,,3.71,1.1,0.0,90.78,30.080000000000002,30978.0,0.0,0.0,33.42
2754,亞洲藏壽司,2023-02-22,2023-03-10,,,-8.13,0.7,-10.96,92.76,33.29,281890.0,0.0,0.0,61.72
6752,叡揚資訊,2023-03-09,2023-03-14,,,-16.57,-2.6,-12.78,90.07,39.11,28010.0,0.0,0.0,30.57
2739,寒舍,2023-03-08,2023-03-15,,,-9.02,-2.72,-14.21,97.75,50.39,86000.0,0.0,0.0,48.43
7402,邑錡,2023-03-15,2023-03-17,,,-9.77,0.61,-10.51,88.3,46.85,-2249.0,0.0,0.0,-31.11
8033,雷虎,2023-03-09,2023-03-21,,,-1.19,-1.45,-12.84,77.22,22.13,1956130.0,0.0,0.0,20.26
8996,高力,2023-03-07,2023-03-21,,,3.21,-1.99,-9.4,54.62,1.1400000000000001,-343010.0,-5000.0,0.0,71.83
6811,宏�硌穈T,2023-03-10,2023-03-22,,,3.98,1.7,-10.53,80.38,25.11,17000.0,0.0,0.0,10.19
7402,邑錡,2023-03-21,2023-03-27,,,15.52,2.05,0.0,77.36,29.630000000000003,1000.0,0.0,0.0,-31.11
3362,先進光,2023-03-14,2023-03-28,,,6.49,2.42,-3.73,78.09,21.07,-625000.0,0.0,0.0,0.98
2754,亞洲藏壽司,2023-03-21,2023-03-30,,,-1.68,2.22,-4.25,15.23,-18.61,43000.0,0.0,0.0,18.74
6291,沛亨,2023-03-22,2023-03-30,,,-10.02,0.62,-7.38,79.74,30.159999999999997,8000.0,0.0,0.0,17.93
6751,智聯服務,2023-03-28,2023-03-30,,,2.82,0.98,-0.05,58.8,18.56,-6000.0,0.0,0.0,68.65
6874,倍力,2023-03-29,2023-03-30,,,0.34,0.53,0.0,52.53,7.6499999999999995,-51000.0,0.0,0.0,6.77
8227,巨有科技,2023-03-17,2023-03-31,,,3.53,2.74,-3.99,63.08,7.17,119000.0,0.0,0.0,122.4
6160,欣技,2023-03-31,2023-04-07,,,-0.39,-0.2,-0.93,79.09,23.51,91000.0,0.0,0.0,59.57
8033,雷虎,2023-03-30,2023-04-12,,,6.09,0.53,0.0,44.38,-2.13,959000.0,0.0,0.0,22.15
4763,材料*-KY,2023-03-30,2023-04-14,,,30.57,0.57,0.0,47.83,2.31,1792131.0,-1000.0,0.0,135.65
8996,高力,2023-03-30,2023-04-14,,,6.16,0.57,0.0,42.11,-3.9699999999999998,53001.0,-200000.0,0.0,104.24
6517,保勝光學,2023-04-14,2023-04-17,,,8.99,0.21,0.0,82.05,28.999999999999996,289000.0,0.0,0.0,-0.33
8478,東哥,2023-03-30,2023-04-18,,,8.35,0.19,-4.05,72.78,22.470000000000002,817400.0,-100500.0,0.0,-8.65
6517,保勝光學,2023-04-18,2023-04-20,,,9.01,-1.01,0.0,83.96,36.68,103000.0,0.0,0.0,-0.33
6472,保瑞,2023-04-07,2023-04-21,,,-4.22,-1.4,-12.05,81.03,31.85,-574234.0,-412000.0,0.0,376.92
2482,連宇,2023-04-12,2023-04-24,,,-6.56,-1.85,-5.48,87.28,10.83,-491000.0,0.0,0.0,644.21
3664,KY安瑞,2023-04-21,2023-04-24,,,-5.46,0.15,-5.13,80.33,21.65,-127249.0,0.0,0.0,83.79
4763,材料*-KY,2023-04-17,2023-04-25,,,-5.85,-3.7,-10.04,85.57,31.96,601000.0,-1000.0,0.0,99.2
8227,巨有科技,2023-04-14,2023-04-25,,,3.07,-3.5,-4.39,33.94,-16.36,411000.0,0.0,0.0,-2.04
1810,和成,2023-04-25,2023-04-27,,,0.54,0.27,0.0,81.07,26.27,624030.0,0.0,0.0,-10.62
1529,樂事綠能,2023-04-24,2023-05-02,,,9.05,0.06,0.0,80.38,18.84,-1028960.0,-11000.0,0.0,513.9
1584,精剛,2023-04-24,2023-05-02,,,7.17,0.06,0.0,73.75,14.469999999999999,4366001.0,0.0,0.0,69.75
3693,營邦,2023-04-20,2023-05-05,,,-5.96,-0.52,-11.97,91.33,35.5,235900.0,0.0,0.0,117.06
8033,雷虎,2023-04-25,2023-05-08,,,10.18,2.14,-3.49,68.77,12.3,-1160000.0,-101000.0,0.0,-17.9
1584,精剛,2023-05-05,2023-05-09,,,-3.05,0.65,-10.47,59.17,5.66,-429600.0,0.0,0.0,69.75
6235,華孚,2023-04-27,2023-05-10,,,8.32,1.49,0.0,59.59,6.2700000000000005,214709.0,-100000.0,0.0,43.77
8227,巨有科技,2023-05-09,2023-05-10,,,2.79,-0.55,-0.34,51.48,-2.1999999999999997,87000.0,0.0,0.0,-2.04
6752,叡揚資訊,2023-05-10,2023-05-11,,,3.36,-0.81,-2.94,63.49,8.95,-115000.0,0.0,0.0,12.14
4147,中裕,2023-05-02,2023-05-12,,,-9.6,-0.86,-11.81,75.84,13.88,-688000.0,0.0,0.0,75.89
1727,中華化,2023-05-08,2023-05-16,,,-13.7,-0.16,-14.7,89.77,29.7,-182000.0,0.0,0.0,-31.1
6874,倍力,2023-05-02,2023-05-16,,,0.21,0.24,-0.05,55.33,8.75,-49000.0,0.0,0.0,-70.18
6276,安鈦克,2023-05-16,2023-05-17,,,-2.92,1.6,-0.33,88.04,40.21,-66000.0,0.0,0.0,-2.05
6752,叡揚資訊,2023-05-12,2023-05-22,,,4.91,4.38,-1.23,61.19,3.39,-18000.0,0.0,0.0,38.52
8227,巨有科技,2023-05-16,2023-05-22,,,17.2,3.23,-0.9,47.7,-3.1399999999999997,24000.0,0.0,0.0,-54.33
3664,KY安瑞,2023-05-22,2023-05-23,,,4.04,0.04,0.0,61.52,8.219999999999999,-96482.0,0.0,0.0,-20.1
6148,驊宏資,2023-05-10,2023-05-24,,,5.85,3.31,-7.73,74.39,24.23,-314000.0,0.0,0.0,82.48
6111,光聚晶電,2023-05-11,2023-05-25,,,-2.41,5.01,-7.7,74.28,17.549999999999997,1200000.0,0.0,0.0,41.17
6276,安鈦克,2023-05-22,2023-05-25,,,-1.47,0.69,-1.79,87.85,34.089999999999996,339000.0,0.0,0.0,-2.05
8033,雷虎,2023-05-17,2023-05-29,,,2.16,4.47,0.0,38.21,-13.34,227708.0,0.0,0.0,-19.97
2745,五福,2023-05-23,2023-06-02,,,8.86,3.24,-3.99,95.14,46.589999999999996,123900.0,0.0,0.0,2546.18
8426,KY紅木,2023-05-24,2023-06-05,,,3.67,3.49,-5.39,78.64,32.54,286800.0,272000.0,0.0,126.62
2427,三商電,2023-05-25,2023-06-06,,,20.11,2.95,0.0,83.01,37.89,4311746.0,-3000.0,0.0,-2.09
2745,五福,2023-06-06,2023-06-07,,,20.07,0.98,0.0,73.58,25.77,67000.0,0.0,0.0,2546.18
2743,山富,2023-05-25,2023-06-08,,,42.53,2.8,-0.88,84.39,46.300000000000004,147900.0,0.0,0.0,1650.13
6291,沛亨,2023-06-08,2023-06-12,,,6.75,1.33,-2.04,79.01,21.02,12000.0,0.0,0.0,30.01
6643,M31,2023-06-02,2023-06-14,,,4.05,3.29,-8.19,86.69,27.500000000000004,693413.0,-59000.0,0.0,23.6
2736,高野,2023-06-01,2023-06-15,,,5.17,5.29,-1.54,96.72,39.31,826700.0,0.0,0.0,42.04
8227,巨有科技,2023-06-05,2023-06-15,,,12.35,4.0,-1.87,62.69,1.68,399000.0,0.0,0.0,-54.33
2745,五福,2023-06-15,2023-06-16,,,2.53,-0.25,-1.03,70.33,23.62,-121000.0,0.0,0.0,5832.7
6291,沛亨,2023-06-15,2023-06-16,,,-7.63,-0.25,-9.16,84.21,26.950000000000003,1021.0,0.0,0.0,52.74
4543,萬在,2023-06-07,2023-06-19,,,18.63,2.35,0.0,98.15,47.99,529000.0,0.0,0.0,9.61
8034,榮群,2023-06-16,2023-06-19,,,-3.06,-0.08,-2.72,86.26,24.95,89000.0,0.0,0.0,1256.46
8996,高力,2023-06-12,2023-06-26,,,10.14,1.15,0.0,71.78,17.86,-5020.0,303000.0,0.0,94.7
2734,易飛網,2023-06-14,2023-06-27,,,7.43,-1.41,-2.97,69.88,27.27,-55100.0,0.0,0.0,420.62
6577,勁豐,2023-06-16,2023-06-29,,,-7.59,-1.36,-8.79,89.26,42.120000000000005,71060.0,5000.0,0.0,174.5
4533,協易機,2023-06-19,2023-06-30,,,20.01,-1.01,-2.86,89.77,51.4,3474859.0,0.0,0.0,100.66
2468,華經,2023-06-27,2023-07-03,,,-1.09,1.86,-6.8,85.25,35.35,2241000.0,171352.0,0.0,132.89
2743,山富,2023-06-19,2023-07-05,,,7.27,0.25,-1.59,67.18,11.129999999999999,-1379150.0,0.0,0.0,1328.8
2468,華經,2023-07-05,2023-07-07,,,3.31,-2.23,-5.44,69.87,8.98,-14000.0,-829583.0,0.0,132.89
6235,華孚,2023-06-26,2023-07-10,,,6.16,-1.07,-3.34,74.22,13.51,-1327298.0,102000.0,0.0,52.29
6125,廣運,2023-06-29,2023-07-11,,,26.0,0.79,-1.15,77.41,31.91,-2881031.0,0.0,0.0,30.77
6643,M31,2023-06-30,2023-07-12,,,3.61,0.92,-2.72,63.78,6.890000000000001,488129.0,-10000.0,0.0,18.05
2059,川湖,2023-07-03,2023-07-13,,,7.89,0.57,-0.94,91.82,32.53,-659000.0,8000.0,0.0,-29.1
1519,華城,2023-07-10,2023-07-14,,,22.57,4.02,0.0,41.76,-2.45,-35109.0,-144116.0,0.0,-1.18
2743,山富,2023-07-14,2023-07-18,,,3.99,-0.27,-1.65,32.56,-22.08,192000.0,0.0,0.0,1960.43
8996,高力,2023-07-07,2023-07-19,,,4.56,3.04,-8.33,58.51,11.29,-625000.0,-68000.0,0.0,116.88
2743,山富,2023-07-19,2023-07-20,,,-3.97,0.36,-2.84,24.59,-21.62,-3000.0,0.0,0.0,1960.43
8048,德勝,2023-07-12,2023-07-20,,,7.49,1.46,0.0,87.53,34.52,1202000.0,67000.0,0.0,89.52
3013,晟銘電,2023-07-11,2023-07-21,,,22.38,1.09,0.0,72.47,22.86,-1138200.0,0.0,0.0,-13.41
8048,德勝,2023-07-21,2023-07-24,,,7.19,0.02,-2.01,77.88,24.01,35000.0,0.0,0.0,89.52
1519,華城,2023-07-20,2023-07-27,,,10.72,0.58,0.0,69.52,16.41,4976274.0,345529.0,0.0,50.15
4979,華星光,2023-07-13,2023-07-27,,,20.3,1.36,-1.67,90.37,38.68,-3719052.0,18000.0,0.0,133.96
3231,緯創,2023-07-18,2023-07-28,,,8.02,0.61,-9.9,91.44,40.78,-21172287.0,-5209000.0,0.0,-20.12
2388,威盛,2023-07-20,2023-08-01,,,1.56,0.46,-4.75,90.44,35.54,4524799.0,-443000.0,0.0,75.31
3706,神達,2023-07-24,2023-08-04,,,-12.77,-0.8,-12.08,71.43,22.08,-5427509.0,-30000.0,0.0,-22.35
8210,勤誠,2023-07-27,2023-08-08,,,-8.6,-1.92,-19.86,63.77,10.08,-1209788.0,852000.0,0.0,-37.05
8996,高力,2023-07-28,2023-08-09,,,-14.76,-2.23,-14.73,54.4,1.81,-608847.0,14000.0,0.0,93.12
3035,智原,2023-07-27,2023-08-10,,,-8.28,-3.24,-13.08,72.01,17.77,-761975.0,-965954.0,0.0,-11.73
2421,建準,2023-08-01,2023-08-11,,,-4.55,-3.3,-11.41,77.06,14.510000000000002,-1836344.0,2827000.0,0.0,-28.95
6811,宏�硌穈T,2023-08-09,2023-08-14,,,0.43,-2.74,-1.71,60.65,-4.03,-18000.0,-46000.0,0.0,8.76
2329,華泰,2023-08-04,2023-08-15,,,7.21,-2.19,0.0,72.9,24.279999999999998,-3018198.0,0.0,0.0,2.02
4979,華星光,2023-08-08,2023-08-21,,,4.46,-2.78,-13.35,44.48,-8.219999999999999,-785134.0,-120000.0,0.0,133.96
5511,德昌,2023-08-10,2023-08-22,,,-10.96,-1.11,-12.93,74.71,5.34,63000.0,0.0,0.0,14.97
2743,山富,2023-08-15,2023-08-25,,,15.31,0.25,-4.55,44.5,-15.010000000000002,215000.0,0.0,0.0,1541.67
3043,科風,2023-08-23,2023-09-04,,,5.37,1.37,0.0,92.03,33.87,41000.0,0.0,0.0,87.68
3362,先進光,2023-08-25,2023-09-06,,,9.7,1.61,0.0,47.45,0.6799999999999999,-342000.0,0.0,0.0,30.12
3306,鼎天,2023-08-25,2023-09-08,,,-5.41,0.63,-12.17,69.21,17.41,-213000.0,0.0,0.0,-27.65
6117,迎廣,2023-08-29,2023-09-12,,,2.77,-0.25,-8.14,75.18,22.939999999999998,-347078.0,0.0,0.0,-13.34
4979,華星光,2023-09-04,2023-09-14,,,9.28,0.3,0.0,55.86,1.82,-390000.0,9000.0,0.0,174.45
4542,科嶠,2023-09-14,2023-09-21,,,-5.54,-2.91,-3.73,72.59,27.189999999999998,16000.0,0.0,0.0,17.03
2816,旺旺保,2023-09-12,2023-09-22,,,-5.53,-1.21,-8.23,84.1,30.19,846000.0,0.0,0.0,11.34
3548,兆利,2023-09-12,2023-09-22,,,2.5,-1.21,-0.46,82.51,23.810000000000002,4100.0,-62000.0,0.0,43.95
2358,廷鑫,2023-09-13,2023-09-25,,,-8.44,-0.62,-6.58,75.99,23.119999999999997,3415000.0,0.0,0.0,-53.12
4542,科嶠,2023-09-22,2023-09-25,,,-1.46,0.66,-3.86,61.03,7.000000000000001,49000.0,0.0,0.0,17.03
6122,擎邦,2023-09-11,2023-09-25,,,-17.84,0.28,-18.24,78.82,23.369999999999997,1157000.0,0.0,0.0,124.75
5321,美而快,2023-09-21,2023-10-04,,,-2.12,-0.26,-0.91,100.0,33.76,889000.0,0.0,0.0,31.95
5432,新門,2023-10-06,2023-10-24,,,-15.3,-1.28,-15.55,71.1,18.68,-48000.0,0.0,0.0,-32.23
2364,倫飛,2023-10-23,2023-10-25,,,0.3,0.66,-2.84,81.54,35.15,-31977.0,0.0,0.0,35.27
6419,京晨科,2023-10-24,2023-10-25,,,6.71,0.3,0.0,70.62,18.91,-1000.0,0.0,0.0,350.81
2417,圓剛,2023-10-13,2023-10-27,,,-5.28,-3.86,-11.99,70.91,18.55,1300000.0,0.0,0.0,-11.5
8227,巨有科技,2023-10-18,2023-10-30,,,-1.31,-1.77,-7.65,80.1,20.880000000000003,-298000.0,300000.0,0.0,-40.45
2364,倫飛,2023-10-27,2023-11-01,,,-0.39,-0.59,-2.86,72.17,17.43,27000.0,0.0,0.0,35.27
2363,矽統,2023-10-20,2023-11-03,,,12.46,0.41,-5.55,76.79,29.470000000000002,18996704.0,0.0,0.0,503.61
3041,揚智,2023-10-30,2023-11-07,,,-6.48,3.32,-11.89,76.95,28.73,804973.0,0.0,0.0,-41.35
6593,台灣銘板,2023-11-01,2023-11-07,,,12.91,4.03,-0.05,96.69,43.169999999999995,54000.0,0.0,0.0,61.46
6530,創威,2023-10-25,2023-11-08,,,-6.62,2.34,-13.97,77.71,32.300000000000004,-240800.0,0.0,0.0,-2.84
6643,M31,2023-10-25,2023-11-08,,,5.65,2.34,-3.8,65.26,5.99,-198100.0,29000.0,0.0,36.23
3041,揚智,2023-11-08,2023-11-09,,,-7.06,0.03,-10.53,66.74,18.19,-459918.0,0.0,0.0,-41.35
6593,台灣銘板,2023-11-09,2023-11-13,,,-5.45,0.56,-1.5,90.4,38.47,78000.0,0.0,0.0,61.46
4979,華星光,2023-11-03,2023-11-15,,,3.71,3.76,-0.93,64.86,9.950000000000001,-1149997.0,206000.0,0.0,132.57
3715,定穎投控,2023-11-07,2023-11-17,,,7.41,3.14,-7.07,38.01,-3.36,-8554500.0,3152000.0,0.0,16.01
8227,巨有科技,2023-11-08,2023-11-20,,,15.57,2.81,-2.2,45.02,-1.6099999999999999,50000.0,0.0,0.0,-40.45
8054,安國,2023-11-07,2023-11-21,,,27.11,4.39,-0.9,74.64,27.689999999999998,-615980.0,0.0,0.0,19.18
1449,佳和,2023-11-13,2023-11-23,,,20.57,2.7,0.0,91.52,25.929999999999996,519998.0,0.0,0.0,19.45
6643,M31,2023-11-17,2023-11-29,,,4.9,0.94,-1.4,60.51,3.75,1522652.0,-193000.0,0.0,1.96
2543,皇昌,2023-11-23,2023-12-01,,,0.92,0.83,-5.89,82.97,42.6,-3627700.0,0.0,0.0,61.67
6122,擎邦,2023-11-20,2023-12-04,,,-1.49,1.23,-9.93,92.88,36.89,863000.0,0.0,0.0,210.92
2543,皇昌,2023-12-04,2023-12-05,,,-15.17,-0.54,-20.7,81.11,26.68,365000.0,0.0,0.0,61.67
1515,力山,2023-11-22,2023-12-06,,,-10.52,0.29,-9.2,90.78,28.249999999999996,4190000.0,-348000.0,0.0,296.68
3437,榮創,2023-12-05,2023-12-06,,,-3.67,0.19,-4.82,98.97,41.03,593000.0,0.0,0.0,42.13
3228,金麗科,2023-11-27,2023-12-07,,,9.0,0.83,-2.77,81.67,39.54,252030.0,0.0,0.0,-2.81
8227,巨有科技,2023-11-29,2023-12-11,,,10.88,0.28,-1.93,71.09,14.75,37000.0,0.0,0.0,-26.98
3437,榮創,2023-12-11,2023-12-12,,,3.42,0.19,0.0,85.38,20.22,1649001.0,0.0,0.0,42.13
3362,先進光,2023-12-01,2023-12-13,,,0.69,0.18,-1.96,85.19,17.57,1661167.0,0.0,0.0,21.35
1325,恆大,2023-12-13,2023-12-18,,,9.96,1.19,0.0,65.88,7.55,405000.0,0.0,0.0,-37.67
3548,兆利,2023-12-06,2023-12-18,,,-18.91,1.83,-17.56,72.12,10.73,554020.0,-642000.0,0.0,31.89
3373,熱映,2023-12-18,2023-12-19,,,3.08,-0.43,0.0,52.46,-4.35,2000.0,0.0,0.0,-21.85
5478,智冠,2023-12-06,2023-12-19,,,-4.69,1.39,-5.17,90.25,49.830000000000005,-29120.0,0.0,0.0,-13.24
3287,廣寰科,2023-12-18,2023-12-20,,,-1.44,-0.1,-2.27,98.37,35.5,940000.0,0.0,0.0,145.83
9919,康那香,2023-12-07,2023-12-21,,,7.05,1.68,-10.9,77.45,28.970000000000002,1041962.0,0.0,0.0,-15.67
6117,迎廣,2023-12-12,2023-12-22,,,-2.01,0.98,-3.96,75.72,18.57,1297800.0,0.0,0.0,56.08
5432,新門,2023-12-22,2023-12-26,,,-6.3,0.88,-6.76,67.51,16.42,64000.0,0.0,0.0,33.17
